date,buffalo calf leather_avg_retail_price,buffalo calf leather_avg_wholesale_price,buffalo leather (heavy)_avg_retail_price,buffalo leather (heavy)_avg_wholesale_price,buffalo leather (light)_avg_retail_price,buffalo leather (light)_avg_wholesale_price,buffalo leather (medium)_avg_retail_price,buffalo leather (medium)_avg_wholesale_price,buffalo leather (ripped)_avg_retail_price,buffalo leather (ripped)_avg_wholesale_price,calf leather (medium) - salt mixed_avg_retail_price,calf leather (medium) - salt mixed_avg_wholesale_price,calf leather - salt mixed_avg_retail_price,calf leather - salt mixed_avg_wholesale_price,cow leather (heavy) - salt mixed_avg_retail_price,cow leather (heavy) - salt mixed_avg_wholesale_price,cow leather (light) - salt mixed_avg_retail_price,cow leather (light) - salt mixed_avg_wholesale_price,cow leather (ripped) - salt mixed_avg_retail_price,cow leather (ripped) - salt mixed_avg_wholesale_price,goat leather_avg_retail_price,goat leather_avg_wholesale_price,ram leather_sheep leather_avg_retail_price,ram leather_sheep leather_avg_wholesale_price
2022-07-25,,,450.0,60000.0,,,,,,,446.5,48667.0,,,719.0,64250.0,362.5,55000.0,,,23.5,6400.0,32.5,4333.0
2022-07-26,,,450.0,60000.0,,,,,,,446.5,48667.0,,,719.0,64250.0,362.5,55000.0,,,23.5,6400.0,32.5,4333.0
2022-07-27,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,75500.0,462.5,65000.0,,,23.5,6400.0,32.5,4333.0
2022-07-28,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,75500.0,462.5,65000.0,,,23.5,6400.0,32.5,4333.0
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-01,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-02,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-03,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-04,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-08,,,450.0,60000.0,,,,,,,513.5,55333.0,,,825.0,48500.0,462.5,65000.0,,,23.5,3025.0,32.5,4333.0
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-11,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-17,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-22,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-23,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-24,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-25,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-29,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-30,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-08-31,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-01,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-04,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-05,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-06,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-07,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-08,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-11,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-12,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-13,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-14,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-15,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-19,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-20,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-21,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-22,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-25,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-26,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-27,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-03,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-04,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-05,,,450.0,60000.0,,,,,,,400.0,50000.0,,,800.0,110000.0,475.0,80000.0,,,6.5,1500.0,10.0,3000.0
2022-10-06,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-11,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67600.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-12,,,450.0,60000.0,,,,,,,446.5,48667.0,,,737.5,65500.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-13,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-17,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-18,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-19,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-20,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-24,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-25,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-26,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-27,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-10-31,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-11-01,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,23.5,3025.0,32.5,4333.0
2022-11-02,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,19.0,3000.0
2022-11-03,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,19.0,3000.0
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,19.0,3000.0
2022-11-07,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,19.0,3000.0
2022-11-08,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,19.0,3000.0
2022-11-09,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-10,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67200.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-14,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-15,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-16,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-17,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-21,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-22,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-23,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-24,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-28,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-29,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-11-30,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-01,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-05,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-06,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-07,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-08,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,21.5,2775.0,22.5,3333.0
2022-12-12,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-13,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-14,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-15,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-19,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-20,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-21,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-22,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-27,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-28,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-29,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2023-01-02,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.0,67000.0,362.5,55000.0,,,22.5,2775.0,22.5,3333.0
2023-01-03,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.5,82000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-04,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.5,82000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-05,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.5,82000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.5,82000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-09,,,450.0,60000.0,,,,,,,446.5,48667.0,,,750.5,82000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-10,,,450.0,60000.0,,,,,,,446.5,48667.0,,,733.5,85000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-11,,,450.0,60000.0,,,,,,,446.5,48667.0,,,733.5,85000.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-12,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-16,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-17,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,13.5,1700.0,18.0,3000.0
2023-01-18,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-19,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-23,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-24,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-25,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-26,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,450.0,60000.0,,,,,,,446.5,48667.0,,,727.5,233750.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-30,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-01-31,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-01,,,450.0,60000.0,,,,,,,395.0,43000.0,,,705.0,78000.0,475.0,80000.0,,,13.5,1550.0,10.0,3000.0
2023-02-02,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-06,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-07,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-08,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-09,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-13,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-14,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-15,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-16,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-20,,,450.0,60000.0,,,,,,,446.5,48667.0,,,716.5,78500.0,362.5,55000.0,,,22.0,2700.0,28.0,4000.0
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-02-23,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-02-27,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-02-28,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-03-01,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-03-02,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
2023-03-06,,,450.0,60000.0,,,,,,,513.5,55333.0,,,766.5,83500.0,462.5,65000.0,,,22.0,2700.0,33.0,4500.0
